i,target,point,pair
822,0.478333,0.653152,0.618135
823,0.478333,0.427590,0.502314
824,0.478333,0.525649,0.463184
825,0.478333,0.689397,0.608210
826,0.480000,0.929241,0.747222
827,0.480000,0.890933,0.634230
828,0.480000,0.789146,0.587233
829,0.480000,0.879882,0.547987
830,0.480000,0.943062,0.698355
831,0.480000,0.810211,0.590301
832,0.480000,0.664298,0.683560
833,0.480000,0.688844,0.600583
834,0.480000,0.889933,0.634744
835,0.481667,0.793528,0.488755
836,0.481667,0.505799,0.422887
837,0.481667,0.797341,0.658341
838,0.481667,0.944414,0.706825
839,0.481667,0.897075,0.716026
840,0.483333,0.528659,0.630167
841,0.483333,0.921061,0.833860
842,0.483333,0.893480,0.624177
843,0.483333,0.799903,0.634404
844,0.483333,0.776079,0.543403
845,0.483333,0.740874,0.677399
846,0.483333,0.866260,0.771897
847,0.483333,0.706299,0.431367
848,0.483333,0.882303,0.681484
849,0.483333,0.506509,0.400437
850,0.483333,0.670584,0.604837
851,0.483333,0.729203,0.557768
852,0.483333,0.621428,0.674785
853,0.483333,0.581085,0.543641
854,0.483333,0.686051,0.525962
855,0.483333,0.814580,0.714114
856,0.483333,0.663288,0.463852
857,0.483333,0.816033,0.688646
858,0.485000,0.990680,0.904221
859,0.485000,0.754693,0.579534
860,0.485000,0.804985,0.515917
861,0.485000,0.505231,0.515471
862,0.485000,0.484318,0.445311
863,0.485000,0.748910,0.562562
864,0.486667,0.877985,0.563411
865,0.486667,0.661762,0.580562
866,0.486667,0.896726,0.612105
867,0.486667,0.750968,0.637459
868,0.486667,0.664144,0.601043
869,0.488333,0.821287,0.594063
870,0.490000,0.815601,0.646104
871,0.490000,0.918183,0.761925
872,0.490000,0.634096,0.379617
873,0.490000,0.353742,0.451865
874,0.490000,0.780204,0.500959
875,0.490000,0.565689,0.474139
876,0.491667,0.475059,0.470663
877,0.493333,0.518900,0.406958
878,0.493333,0.762153,0.616699
879,0.493333,0.469258,0.458500
880,0.493333,0.361423,0.469282
881,0.495000,0.800777,0.671773
882,0.495000,0.474892,0.470638
883,0.495000,0.874315,0.716062
884,0.495000,0.793820,0.449795
885,0.495000,0.940485,0.738051
886,0.496667,0.925429,0.826154
887,0.496667,0.412445,0.140088
888,0.496667,0.901908,0.668308
889,0.496667,0.901578,0.709627
890,0.496667,0.876848,0.687051
891,0.496667,0.841550,0.721077
892,0.498333,0.297977,0.439382
893,0.498333,0.786067,0.442432
894,0.498333,0.842440,0.636434
895,0.498333,0.801549,0.504574
896,0.500000,0.796441,0.649073
897,0.500000,0.500380,0.257102
898,0.500000,0.598067,0.345068
899,0.500000,0.777755,0.644530
900,0.500000,0.865145,0.602733
901,0.500000,0.935940,0.752021
902,0.500000,0.491970,0.186384
903,0.500000,0.809751,0.509757
904,0.500000,0.762588,0.685743
905,0.500000,0.591171,0.398200
906,0.500000,0.809756,0.509756
907,0.500000,0.947942,0.741332
908,0.500000,0.704533,0.495930
909,0.500000,0.896133,0.795644
910,0.500000,0.548651,0.539963
911,0.500000,0.355751,0.246320
912,0.500000,0.955805,0.807271
913,0.500000,0.786691,0.648931
914,0.500000,0.903318,0.724379
915,0.500000,0.885191,0.709082
916,0.500000,0.550444,0.482948
917,0.500000,0.835648,0.712770
918,0.500000,0.786684,0.472622
919,0.500000,0.896320,0.798558
920,0.500000,0.681528,0.497949
921,0.500000,0.862383,0.710012
922,0.500000,0.728353,0.464622
923,0.500000,0.528170,0.412570
924,0.500000,0.957300,0.776045
925,0.501667,0.817177,0.576142
926,0.501667,0.684043,0.529810
927,0.501667,0.534271,0.465572
928,0.501667,0.593181,0.556649
929,0.501667,0.906877,0.792008
930,0.501667,0.400885,0.399992
931,0.503333,0.609409,0.547658
932,0.503333,0.627491,0.381840
933,0.503333,0.743263,0.579250
934,0.503333,0.813397,0.656572
935,0.503333,0.622915,0.656745
936,0.503333,0.874729,0.695236
937,0.503333,0.918212,0.764852
938,0.503333,0.700229,0.492864
939,0.503333,0.676027,0.585283
940,0.505000,0.927973,0.708434
941,0.505000,0.389969,0.455709
942,0.505000,0.875824,0.861997
943,0.505000,0.447370,0.450017
944,0.505000,0.810031,0.638873
945,0.506667,0.413544,0.508024
946,0.506667,0.366545,0.395036
947,0.506667,0.997512,0.949331
948,0.506667,0.881872,0.665320
949,0.508333,0.839069,0.493522
950,0.508333,0.469249,0.201442
951,0.508333,0.904060,0.751631
952,0.508333,0.539993,0.331487
953,0.508333,0.612934,0.535725
954,0.510000,0.869194,0.677187
955,0.510000,0.906213,0.702778
956,0.510000,0.569372,0.488506
957,0.510000,0.910030,0.695376
958,0.510000,0.839601,0.694160
959,0.511667,0.915085,0.718923
960,0.511667,0.419817,0.360138
961,0.513333,0.988966,0.832121
962,0.513333,0.448445,0.518112
963,0.513333,0.860767,0.575268
964,0.513333,0.889228,0.719601
965,0.513333,0.898377,0.628033
966,0.513333,0.899703,0.789401
967,0.513333,0.621662,0.590904
968,0.515000,0.892595,0.709380
969,0.515000,0.907827,0.725857
970,0.515000,0.692294,0.409962
971,0.515000,0.681016,0.452729
972,0.515000,0.921413,0.709825
973,0.515000,0.901743,0.731157
974,0.516667,0.711425,0.729551
975,0.516667,0.407939,0.362399
976,0.516667,0.721279,0.483131
977,0.516667,0.693528,0.475166
978,0.516667,0.325003,0.460291
979,0.516667,0.812761,0.518463
980,0.516667,0.772094,0.612008
981,0.516667,0.722335,0.534170
982,0.516667,0.856086,0.588988
983,0.516667,0.762827,0.620179
984,0.516667,0.539579,0.486803
985,0.516667,0.944057,0.675708
986,0.516667,0.793642,0.609878
987,0.516667,0.624585,0.435592
988,0.516667,0.792116,0.645353
989,0.516667,0.914299,0.802403
990,0.516667,0.784034,0.522559
991,0.516667,0.693096,0.512469
992,0.516667,0.900438,0.666100
993,0.516667,0.937564,0.744055
994,0.516667,0.646333,0.661671
995,0.516667,0.803059,0.632223
996,0.516667,0.924999,0.774863
997,0.516667,0.973898,0.850145
998,0.516667,0.652514,0.571329
999,0.516667,0.781540,0.536477
1000,0.516667,0.777579,0.619383
1001,0.518333,0.717284,0.629351
1002,0.518333,0.681026,0.522261
1003,0.518333,0.701173,0.564915
1004,0.518333,0.700456,0.607025
1005,0.518333,0.810846,0.640007
1006,0.518333,0.468562,0.470139
1007,0.518333,0.940527,0.706568
1008,0.518333,0.850062,0.580745
1009,0.520000,0.730480,0.600532
1010,0.520000,0.973097,0.830228
1011,0.520000,0.870008,0.669506
1012,0.520000,0.727474,0.691352
1013,0.521667,0.386394,0.384847
1014,0.521667,0.733414,0.569207
1015,0.521667,0.562110,0.570008
1016,0.521667,0.865747,0.559790
1017,0.523333,0.550120,0.272859
1018,0.523333,0.893620,0.710472
1019,0.523333,0.694256,0.624966
1020,0.523333,0.797775,0.658396
1021,0.523333,0.639553,0.464010
1022,0.525000,0.874153,0.691774
1023,0.525000,0.801927,0.510782
1024,0.525000,0.626496,0.532432
1025,0.525000,0.501945,0.446986
1026,0.525000,0.805382,0.592939
1027,0.525000,0.871502,0.837064
1028,0.526667,0.839636,0.674461
1029,0.526667,0.697478,0.618540
1030,0.526667,0.684556,0.600719
1031,0.526667,0.638379,0.587074
1032,0.528333,0.708366,0.542754
1033,0.528333,0.664557,0.495030
1034,0.528333,0.864546,0.714265
1035,0.528333,0.468665,0.399940
1036,0.528333,0.882896,0.684978
1037,0.528333,0.775968,0.494145
1038,0.530000,0.846178,0.616346
1039,0.530000,0.868538,0.632301
1040,0.530000,0.635757,0.583076
1041,0.530000,0.598450,0.262401
1042,0.530000,0.934062,0.787912
1043,0.530000,0.819035,0.734924
1044,0.530000,0.749768,0.610226
1045,0.531667,0.758766,0.677054
1046,0.531667,0.868939,0.743169
1047,0.531667,0.581584,0.507653
1048,0.531667,0.302224,0.374260
1049,0.531667,0.603107,0.562593
1050,0.531667,0.785163,0.685916
1051,0.531667,0.896710,0.713032
1052,0.531667,0.954669,0.712128
1053,0.531667,0.651977,0.523956
1054,0.531667,0.851350,0.643977
1055,0.531667,0.924020,0.739040
1056,0.531667,0.606974,0.497373
1057,0.531667,0.953989,0.779728
1058,0.531667,0.548347,0.420520
1059,0.531667,0.892988,0.651119
1060,0.533333,0.724579,0.581001
1061,0.533333,0.861872,0.625229
1062,0.533333,0.935973,0.767174
1063,0.533333,0.857810,0.622735
1064,0.533333,0.698835,0.562449
1065,0.533333,0.639750,0.453773
1066,0.533333,0.798009,0.473498
1067,0.533333,0.957265,0.893041
1068,0.533333,0.848153,0.682238
1069,0.533333,0.742348,0.408333
1070,0.533333,0.886171,0.625297
1071,0.533333,0.894165,0.682023
1072,0.533333,0.937982,0.683265
1073,0.533333,0.690293,0.478542
1074,0.533333,0.804755,0.509396
1075,0.533333,0.637626,0.496189
1076,0.533333,0.681835,0.524661
1077,0.533333,0.764578,0.655416
1078,0.533333,0.966872,0.753166
1079,0.533333,0.824996,0.832872
1080,0.535000,0.887097,0.712610
1081,0.535000,0.781551,0.570038
1082,0.535000,0.833780,0.674011
1083,0.535000,0.744652,0.689173
1084,0.535000,0.919903,0.767349
1085,0.535000,0.809153,0.656047
1086,0.535000,0.824948,0.576689
1087,0.535000,0.833361,0.678316
1088,0.535000,0.717806,0.594997
1089,0.535000,0.959143,0.780714
1090,0.536667,0.937281,0.705664
1091,0.536667,0.541932,0.492797
1092,0.536667,0.823250,0.554703
1093,0.536667,0.719600,0.677638
1094,0.536667,0.800028,0.689059
1095,0.536667,0.757345,0.598443
1096,0.536667,0.693668,0.475139
1097,0.536667,0.703265,0.571417
1098,0.536667,0.763894,0.407249
1099,0.538333,0.711611,0.695090
1100,0.538333,0.762934,0.660936
1101,0.538333,0.870173,0.639644
1102,0.538333,0.800137,0.598180
1103,0.538333,0.921816,0.803174
1104,0.538333,0.927255,0.676289
1105,0.538333,0.866981,0.549506
1106,0.540000,0.890693,0.681486
1107,0.540000,0.713361,0.462158
1108,0.540000,0.560376,0.518640
1109,0.540000,0.919335,0.677784
1110,0.540000,0.700724,0.604870
1111,0.540000,0.787074,0.639847
1112,0.540000,0.782210,0.547774
1113,0.540000,0.798908,0.592570
1114,0.540000,0.896455,0.614467
1115,0.541667,0.784575,0.549449
1116,0.541667,0.505313,0.314069
1117,0.541667,0.718378,0.469643
1118,0.541667,0.808967,0.506924
1119,0.541667,0.463472,0.376250
1120,0.541667,0.831566,0.597563
1121,0.541667,0.602139,0.452971
1122,0.541667,0.820725,0.769934
1123,0.541667,0.904527,0.799588
1124,0.541667,0.826631,0.616356
1125,0.543333,0.552906,0.432126
1126,0.543333,0.842056,0.603228
1127,0.543333,0.930216,0.741078
1128,0.545000,0.620510,0.459382
1129,0.545000,0.864998,0.630309
1130,0.545000,0.694921,0.598117
1131,0.545000,0.610112,0.581952
1132,0.545000,0.468205,0.372946
1133,0.545000,0.884592,0.666366
1134,0.545000,0.793370,0.746287
1135,0.545000,0.893433,0.635355
1136,0.546667,0.760865,0.746764
1137,0.546667,0.706503,0.547970
1138,0.546667,0.805613,0.714893
1139,0.546667,0.947037,0.781912
1140,0.546667,0.785674,0.471560
1141,0.546667,0.869216,0.612615
1142,0.546667,0.802737,0.660909
1143,0.546667,0.816219,0.665695
1144,0.546667,0.866832,0.655669
1145,0.546667,0.897810,0.709751
1146,0.546667,0.785871,0.694966
1147,0.546667,0.624341,0.579249
1148,0.546667,0.947034,0.781913
1149,0.548333,0.933333,0.743848
1150,0.548333,0.623081,0.411072
1151,0.548333,0.727027,0.590067
1152,0.548333,0.756604,0.549711
1153,0.548333,0.832895,0.568395
1154,0.548333,0.911557,0.811201
1155,0.548333,0.374995,0.405125
1156,0.548333,0.827891,0.670794
1157,0.548333,0.681728,0.548775
1158,0.548333,0.861218,0.677564
1159,0.548333,0.775804,0.627192
1160,0.550000,0.756477,0.563331
1161,0.550000,0.757583,0.506561
1162,0.550000,0.539465,0.394774
1163,0.550000,0.954591,0.863542
1164,0.550000,0.902866,0.700083
1165,0.550000,0.840458,0.734425
1166,0.550000,0.859695,0.869776
1167,0.550000,0.949603,0.828898
1168,0.550000,0.878823,0.682591
1169,0.550000,0.827818,0.849484
1170,0.550000,0.646897,0.472307
1171,0.550000,0.866338,0.715072
1172,0.550000,0.977133,0.883957
1173,0.550000,0.835260,0.596613
1174,0.551667,0.918962,0.770060
1175,0.551667,0.709761,0.582465
1176,0.551667,0.633795,0.406594
1177,0.551667,0.713645,0.590743
1178,0.551667,0.949185,0.705336
1179,0.551667,0.836947,0.728402
1180,0.551667,0.623785,0.420728
1181,0.551667,0.820768,0.700876
1182,0.553333,0.815733,0.577138
1183,0.553333,0.715237,0.575235
1184,0.553333,0.765671,0.660494
1185,0.553333,0.815926,0.577171
1186,0.553333,0.577610,0.475036
1187,0.553333,0.881122,0.721924
1188,0.555000,0.807207,0.658807
1189,0.555000,0.550713,0.478419
1190,0.555000,0.891996,0.630771
1191,0.555000,0.651165,0.618411
1192,0.555000,0.524026,0.317340
1193,0.555000,0.889327,0.719624
1194,0.556667,0.764948,0.463476
1195,0.556667,0.789694,0.569099
1196,0.556667,0.512189,0.292375
1197,0.556667,0.844344,0.537942
1198,0.556667,0.849942,0.692485
1199,0.556667,0.813715,0.656558
1200,0.556667,0.449957,0.379271
1201,0.558333,0.909218,0.635922
1202,0.558333,0.778457,0.730803
1203,0.558333,0.930702,0.691154
1204,0.558333,0.944796,0.708519
1205,0.558333,0.698454,0.488715
1206,0.558333,0.516610,0.572791
1207,0.558333,0.837857,0.678819
1208,0.558333,0.853521,0.745321
1209,0.560000,0.818138,0.606211
1210,0.560000,0.800512,0.474961
1211,0.560000,0.824943,0.626215
1212,0.560000,0.658464,0.477153
1213,0.560000,0.837914,0.672088
1214,0.560000,0.783479,0.723477
1215,0.560000,0.565303,0.406591
1216,0.560000,0.548089,0.536554
1217,0.560000,0.952194,0.821948
1218,0.560000,0.516740,0.555822
1219,0.561667,0.825950,0.701803
1220,0.561667,0.823784,0.769352
1221,0.561667,0.913989,0.783193
1222,0.561667,0.443302,0.482787
1223,0.561667,0.687627,0.289071
1224,0.561667,0.741020,0.539918
1225,0.563333,0.701859,0.546288
1226,0.563333,0.726778,0.705893
1227,0.563333,0.951771,0.743096
1228,0.563333,0.536689,0.415699
1229,0.563333,0.900808,0.568634
1230,0.563333,0.769131,0.525125
1231,0.565000,0.684552,0.510944
1232,0.565000,0.973176,0.854864
1233,0.565000,0.904491,0.721734
1234,0.565000,0.763841,0.618674
1235,0.566667,0.822034,0.557707
1236,0.566667,0.515138,0.441441
1237,0.566667,0.951537,0.717901
1238,0.566667,0.666854,0.467629
1239,0.566667,0.931951,0.715429
1240,0.566667,0.726878,0.679967
1241,0.566667,0.919450,0.680105
1242,0.566667,0.879874,0.706381
1243,0.566667,0.938121,0.614938
1244,0.566667,0.897250,0.695210
1245,0.566667,0.614083,0.528484
1246,0.566667,0.833994,0.719109
1247,0.566667,0.688268,0.455001
1248,0.566667,0.894721,0.666866
1249,0.566667,0.879967,0.569586
1250,0.566667,0.827596,0.849466
1251,0.566667,0.827776,0.699836
1252,0.566667,0.935202,0.744094
1253,0.568333,0.937190,0.837209
1254,0.568333,0.544521,0.565721
1255,0.568333,0.861071,0.692339
1256,0.568333,0.715301,0.620287
1257,0.568333,0.949218,0.803853
1258,0.568333,0.536784,0.386691
1259,0.568333,0.890337,0.491275
1260,0.568333,0.568317,0.541078
1261,0.568333,0.792759,0.534251
1262,0.568333,0.887096,0.712611
1263,0.568333,0.779642,0.569574
1264,0.568333,0.580695,0.530116
1265,0.570000,0.442892,0.371336
1266,0.570000,0.695428,0.476973
1267,0.570000,0.893213,0.713142
1268,0.570000,0.694276,0.478668
1269,0.570000,0.751511,0.598769
1270,0.570000,0.872139,0.721839
1271,0.570000,0.603122,0.591950
1272,0.570000,0.859859,0.745701
1273,0.570000,0.756862,0.493259
1274,0.570000,0.540258,0.508986
1275,0.571667,0.751046,0.417806
1276,0.571667,0.938598,0.573951
1277,0.571667,0.896122,0.641136
1278,0.571667,0.781531,0.493737
1279,0.571667,0.842673,0.685063
1280,0.573333,0.843892,0.648037
1281,0.573333,0.500047,0.424775
1282,0.573333,0.766773,0.686252
1283,0.573333,0.727428,0.519319
1284,0.573333,0.827598,0.550908
1285,0.573333,0.877505,0.793253
1286,0.573333,0.556403,0.585107
1287,0.573333,0.698645,0.481598
1288,0.573333,0.782298,0.620783
1289,0.573333,0.463768,0.449978
1290,0.575000,0.699402,0.411728
1291,0.575000,0.534753,0.407418
1292,0.575000,0.667763,0.478336
1293,0.575000,0.636842,0.462004
1294,0.575000,0.687137,0.535309
1295,0.575000,0.803739,0.533071
1296,0.575000,0.765653,0.584781
1297,0.575000,0.836306,0.614317
1298,0.576667,0.574033,0.429602
1299,0.576667,0.845052,0.613424
1300,0.576667,0.306510,0.429441
1301,0.576667,0.902321,0.711392
1302,0.576667,0.887686,0.774007
1303,0.576667,0.842979,0.737185
1304,0.576667,0.907101,0.815717
1305,0.578333,0.764586,0.608277
1306,0.578333,0.846028,0.567526
1307,0.578333,0.767954,0.564120
1308,0.578333,0.811895,0.529388
1309,0.578333,0.865212,0.611183
1310,0.578333,0.714937,0.541235
1311,0.578333,0.917091,0.673910
1312,0.578333,0.797878,0.635576
1313,0.578333,0.720647,0.590134
1314,0.578333,0.690900,0.618388
1315,0.578333,0.637611,0.476548
1316,0.580000,0.816202,0.575271
1317,0.580000,0.624378,0.383233
1318,0.580000,0.845281,0.766561
1319,0.580000,0.843425,0.685156
1320,0.580000,0.951367,0.835783
1321,0.581667,0.877964,0.720660
1322,0.581667,0.870719,0.674281
1323,0.581667,0.691931,0.615010
1324,0.581667,0.404046,0.348101
1325,0.581667,0.914212,0.762806
1326,0.581667,0.894880,0.603122
1327,0.581667,0.650853,0.632440
1328,0.581667,0.791950,0.689398
1329,0.583333,0.869526,0.629628
1330,0.583333,0.951340,0.777079
1331,0.583333,0.798408,0.441565
1332,0.583333,0.938124,0.776721
1333,0.583333,0.697059,0.466531
1334,0.583333,0.891106,0.636193
1335,0.583333,0.506070,0.389563
1336,0.583333,0.885926,0.641603
1337,0.583333,0.955815,0.842902
1338,0.583333,0.538116,0.580351
1339,0.583333,0.976624,0.860383
1340,0.583333,0.944635,0.761925
1341,0.583333,0.775613,0.650942
1342,0.583333,0.795281,0.780612
1343,0.583333,0.898289,0.687890
1344,0.583333,0.700500,0.507419
1345,0.583333,0.861906,0.706272
1346,0.583333,0.900074,0.807325
1347,0.583333,0.800979,0.534853
1348,0.583333,0.979009,0.855457
1349,0.583333,0.860125,0.686434
1350,0.583333,0.811396,0.469530
1351,0.583333,0.970537,0.853989
1352,0.583333,0.873360,0.720142
1353,0.583333,0.789791,0.533826
1354,0.583333,0.558909,0.407402
1355,0.583333,0.972941,0.859114
1356,0.583333,0.867989,0.721524
1357,0.583333,0.836787,0.733740
1358,0.583333,0.539220,0.394743
1359,0.583333,0.907172,0.796079
1360,0.583333,0.754610,0.569882
1361,0.583333,0.737816,0.590548
1362,0.583333,0.874424,0.606317
1363,0.583333,0.659671,0.480910
1364,0.585000,0.976921,0.845341
1365,0.585000,0.875673,0.658149
1366,0.585000,0.385940,0.244825
1367,0.585000,0.833262,0.636452
1368,0.585000,0.825733,0.605617
1369,0.585000,0.728130,0.593784
1370,0.585000,0.860036,0.533638
1371,0.585000,0.459449,0.447634
1372,0.585000,0.843555,0.588326
1373,0.586667,0.836285,0.573903
1374,0.586667,0.935362,0.816878
1375,0.588333,0.673570,0.415858
1376,0.588333,0.941974,0.648310
1377,0.588333,0.433660,0.498994
1378,0.588333,0.347424,0.495764
1379,0.590000,0.842870,0.674263
1380,0.590000,0.657554,0.436247
1381,0.590000,0.851335,0.740943
1382,0.590000,0.745820,0.581559
1383,0.591667,0.697226,0.603043
1384,0.591667,0.491956,0.467286
1385,0.591667,0.711851,0.612325
1386,0.591667,0.976486,0.833074
1387,0.591667,0.675189,0.433703
1388,0.593333,0.863681,0.661363
1389,0.593333,0.890085,0.625688
1390,0.593333,0.949099,0.705325
1391,0.593333,0.680991,0.608231
1392,0.593333,0.917471,0.789634
1393,0.593333,0.841059,0.674415
1394,0.593333,0.931154,0.693710
1395,0.593333,0.323360,0.418764
1396,0.595000,0.852321,0.692173
1397,0.595000,0.842930,0.630195
1398,0.595000,0.884019,0.628136
1399,0.595000,0.404658,0.349166
1400,0.595000,0.731018,0.492501
1401,0.595000,0.528750,0.479317
1402,0.596667,0.810566,0.644721
1403,0.596667,0.734825,0.490325
1404,0.596667,0.846862,0.627626
1405,0.596667,0.862051,0.596015
1406,0.596667,0.810466,0.564436
1407,0.596667,0.608927,0.533466
1408,0.596667,0.539123,0.409883
1409,0.596667,0.565658,0.495148
1410,0.596667,0.864183,0.590056
1411,0.596667,0.883623,0.735610
1412,0.598333,0.825925,0.664491
1413,0.598333,0.923918,0.704780
1414,0.598333,0.817418,0.518879
1415,0.598333,0.562979,0.311199
1416,0.598333,0.792806,0.675093
1417,0.598333,0.894808,0.626839
1418,0.598333,0.869380,0.630852
1419,0.600000,0.660274,0.407839
1420,0.600000,0.727144,0.477235
1421,0.600000,0.831337,0.691085
1422,0.600000,0.694457,0.610854
1423,0.600000,0.820978,0.582171
1424,0.600000,0.673585,0.512658
1425,0.600000,0.843067,0.696837
1426,0.600000,0.496792,0.539345
1427,0.600000,0.922982,0.814899
1428,0.600000,0.964335,0.843529
1429,0.600000,0.778023,0.647472
1430,0.600000,0.744114,0.595624
1431,0.600000,0.767099,0.568726
1432,0.600000,0.707656,0.582353
1433,0.600000,0.859506,0.869758
1434,0.600000,0.913295,0.591461
1435,0.600000,0.693105,0.530470
1436,0.600000,0.459382,0.426591
1437,0.600000,0.580187,0.421354
1438,0.600000,0.914159,0.651785
1439,0.600000,0.686273,0.597841
1440,0.600000,0.756039,0.614533
1441,0.600000,0.846144,0.687789
1442,0.600000,0.240536,0.305953
1443,0.600000,0.904574,0.723731
1444,0.600000,0.403876,0.388369
1445,0.600000,0.870795,0.604020
1446,0.600000,0.742124,0.671011
1447,0.600000,0.913476,0.795651
1448,0.600000,0.772178,0.855658
1449,0.600000,0.822928,0.770408
1450,0.600000,0.970703,0.841892
1451,0.601667,0.891940,0.712283
1452,0.601667,0.904034,0.783805
1453,0.601667,0.829568,0.628338
1454,0.601667,0.639356,0.466406
1455,0.601667,0.944948,0.713141
1456,0.601667,0.886655,0.764617
1457,0.601667,0.822841,0.645443
1458,0.603333,0.858797,0.678749
1459,0.603333,0.658105,0.272051
1460,0.603333,0.984003,0.880405
1461,0.603333,0.767564,0.668021
1462,0.603333,0.799094,0.526455
1463,0.603333,0.486945,0.452424
1464,0.603333,0.797121,0.578938
1465,0.603333,0.342679,0.474203
1466,0.603333,0.861426,0.775522
1467,0.603333,0.914089,0.688400
1468,0.603333,0.217778,0.216795
1469,0.603333,0.912334,0.626164
1470,0.603333,0.549441,0.481173
1471,0.605000,0.893741,0.645427
1472,0.605000,0.385959,0.355484
1473,0.605000,0.711524,0.686118
1474,0.605000,0.926996,0.801577
1475,0.605000,0.598673,0.517271
1476,0.605000,0.816941,0.592048
1477,0.605000,0.825135,0.644910
1478,0.606667,0.772439,0.638558
1479,0.606667,0.894629,0.644539
1480,0.606667,0.828353,0.730793
1481,0.606667,0.766257,0.660153
1482,0.606667,0.874534,0.604531
1483,0.606667,0.986308,0.827447
1484,0.606667,0.313824,0.409312
1485,0.606667,0.699657,0.637551
1486,0.608333,0.608239,0.533458
1487,0.608333,0.861931,0.706272
1488,0.608333,0.817913,0.673807
1489,0.608333,0.950372,0.713482
1490,0.608333,0.856944,0.666981
1491,0.608333,0.908071,0.777092
1492,0.608333,0.793866,0.703471
1493,0.608333,0.948476,0.760244
1494,0.608333,0.911946,0.653661
1495,0.610000,0.566385,0.524700
1496,0.610000,0.836090,0.611354
1497,0.610000,0.890114,0.796376
1498,0.610000,0.927083,0.816718
1499,0.610000,0.831692,0.768662
1500,0.610000,0.928313,0.826298
1501,0.610000,0.849751,0.666592
1502,0.610000,0.725292,0.496154
1503,0.611667,0.658329,0.528833
1504,0.611667,0.898755,0.770872
1505,0.611667,0.465174,0.483379
1506,0.611667,0.805106,0.724197
1507,0.611667,0.865583,0.611202
1508,0.611667,0.939304,0.753155
1509,0.611667,0.978145,0.796403
1510,0.611667,0.773768,0.668558
1511,0.611667,0.899200,0.724832
1512,0.611667,0.519480,0.485152
1513,0.611667,0.841978,0.714374
1514,0.613333,0.893598,0.821036
1515,0.613333,0.926397,0.756663
1516,0.613333,0.777616,0.595977
1517,0.613333,0.729634,0.478114
1518,0.613333,0.837952,0.678843
1519,0.613333,0.931285,0.830487
1520,0.613333,0.869638,0.667340
1521,0.613333,0.871638,0.703046
1522,0.613333,0.598070,0.455559
1523,0.615000,0.729001,0.596029
1524,0.615000,0.771442,0.560852
1525,0.615000,0.945765,0.716434
1526,0.615000,0.751435,0.648860
1527,0.615000,0.888017,0.762611
1528,0.615000,0.879581,0.659623
1529,0.615000,0.725127,0.718665
1530,0.615000,0.840230,0.712977
1531,0.615000,0.660531,0.631372
1532,0.615000,0.902491,0.784182
1533,0.615000,0.864724,0.569961
1534,0.615000,0.774136,0.660323
1535,0.616667,0.929596,0.671205
1536,0.616667,0.577152,0.541546
1537,0.616667,0.560377,0.518640
1538,0.616667,0.631208,0.616741
1539,0.616667,0.529869,0.431700
1540,0.616667,0.958745,0.848294
1541,0.616667,0.960428,0.784323
1542,0.616667,0.808842,0.505854
1543,0.616667,0.845189,0.610955
1544,0.616667,0.874622,0.751365
1545,0.616667,0.929151,0.673663
1546,0.616667,0.840589,0.569228
1547,0.616667,0.772120,0.551983
1548,0.616667,0.820216,0.662840
1549,0.616667,0.963947,0.746077
1550,0.616667,0.882336,0.846442
1551,0.616667,0.920850,0.599477
1552,0.616667,0.960188,0.714914
1553,0.616667,0.754498,0.510971
1554,0.616667,0.771768,0.476939
1555,0.616667,0.535793,0.537259
1556,0.616667,0.944006,0.639579
1557,0.616667,0.514581,0.490798
1558,0.616667,0.851275,0.672742
1559,0.616667,0.981097,0.873926
1560,0.616667,0.827960,0.480399
1561,0.618333,0.376426,0.301858
1562,0.618333,0.711987,0.475978
1563,0.618333,0.846924,0.600265
1564,0.618333,0.845945,0.595495
1565,0.618333,0.398161,0.382396
1566,0.618333,0.862403,0.528798
1567,0.618333,0.815856,0.618274
1568,0.618333,0.638072,0.432388
1569,0.618333,0.888125,0.781170
1570,0.620000,0.385286,0.342120
1571,0.620000,0.784327,0.598929
1572,0.620000,0.801185,0.554052
1573,0.620000,0.747801,0.593952
1574,0.621667,0.860328,0.589543
1575,0.621667,0.714533,0.384076
1576,0.621667,0.806999,0.462065
1577,0.621667,0.774099,0.662374
1578,0.621667,0.798688,0.605828
1579,0.621667,0.856716,0.701366
1580,0.621667,0.744987,0.416465
1581,0.621667,0.952554,0.853351
1582,0.621667,0.734896,0.475520
1583,0.621667,0.612482,0.471294
1584,0.621667,0.986887,0.883156
1585,0.623333,0.956313,0.822286
1586,0.623333,0.934615,0.751221
1587,0.623333,0.715211,0.500164
1588,0.623333,0.893377,0.671042
1589,0.625000,0.850198,0.709322
1590,0.625000,0.616331,0.246030
1591,0.625000,0.924431,0.820214
1592,0.625000,0.708600,0.481315
1593,0.625000,0.730697,0.520906
1594,0.626667,0.793353,0.587936
1595,0.626667,0.904258,0.792875
1596,0.626667,0.711607,0.587826
1597,0.626667,0.626166,0.462954
1598,0.626667,0.951956,0.790943
1599,0.626667,0.879538,0.615637
1600,0.626667,0.957996,0.821010
1601,0.626667,0.773596,0.668533
1602,0.626667,0.885929,0.697892
1603,0.626667,0.478586,0.472110
1604,0.628333,0.926254,0.887073
1605,0.628333,0.896974,0.751767
1606,0.628333,0.439647,0.531730
1607,0.628333,0.924214,0.770294
1608,0.628333,0.908627,0.704864
